[2023/04/17 14:33:06] - Namespace(alpha=8, batch_m=0.75, batch_size=128, data_dir='/home/hdd/imagenet-100', delta_init='random', epochs=50, epsilon=8, inner_gamma=0.1, lamda=0.05, log='TDAT.log', lr_max=0.1, lr_min=0.0, lr_schedule='multistep', milestone1=30, milestone2=40, model='ResNet18', momentum=0.9, out_dir='TDAT', outer_gamma=0.1, save_epoch=0, seed=0, weight_decay=0.0005)
[2023/04/17 14:33:07] - Epoch 	 Seconds 	 LR 	 Inner Loss 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 PGD Loss 	 PGD Acc
[2023/04/17 18:34:00] - 23 	 562.6 	 	 0.1000 	 4.2415 	 	 4.3579 	 0.2726 	 3.0891 	 	 0.4575 	 3.4066 	 0.2370
[2023/04/17 18:44:03] - 24 	 561.1 	 	 0.1000 	 4.2667 	 	 4.3746 	 0.2750 	 3.1790 	 	 0.4240 	 3.4929 	 0.2015
[2023/04/17 18:54:07] - 25 	 561.4 	 	 0.1000 	 4.2910 	 	 4.3908 	 0.2752 	 3.2198 	 	 0.4380 	 3.5460 	 0.2290
[2023/04/17 19:04:12] - 26 	 561.7 	 	 0.1000 	 4.3142 	 	 4.4064 	 0.2750 	 3.1660 	 	 0.4555 	 3.5003 	 0.2420
[2023/04/17 19:14:17] - 27 	 561.7 	 	 0.1000 	 4.3358 	 	 4.4211 	 0.2759 	 3.2509 	 	 0.4505 	 3.5682 	 0.2450
[2023/04/17 19:24:20] - 28 	 560.4 	 	 0.1000 	 4.3581 	 	 4.4362 	 0.2763 	 3.2098 	 	 0.4325 	 3.5290 	 0.2210
[2023/04/17 19:34:24] - 29 	 560.6 	 	 0.1000 	 4.3785 	 	 4.4499 	 0.2754 	 3.2738 	 	 0.4505 	 3.5717 	 0.2370
[2023/04/17 19:44:28] - 30 	 560.3 	 	 0.0100 	 4.3667 	 	 4.4317 	 0.3278 	 2.9110 	 	 0.5705 	 3.3355 	 0.3440
[2023/04/17 19:54:32] - 31 	 561.4 	 	 0.0100 	 4.3591 	 	 4.4214 	 0.3744 	 2.8792 	 	 0.5935 	 3.3224 	 0.3435
[2023/04/17 20:04:37] - 32 	 561.6 	 	 0.0100 	 4.3733 	 	 4.4312 	 0.3870 	 2.8905 	 	 0.6005 	 3.3341 	 0.3635
[2023/04/17 20:14:40] - 33 	 560.9 	 	 0.0100 	 4.3902 	 	 4.4433 	 0.3951 	 2.9086 	 	 0.6105 	 3.3496 	 0.3525
[2023/04/17 20:24:43] - 34 	 561.2 	 	 0.0100 	 4.4089 	 	 4.4571 	 0.4009 	 2.9563 	 	 0.6150 	 3.3978 	 0.3720
[2023/04/17 20:34:45] - 35 	 560.1 	 	 0.0100 	 4.4269 	 	 4.4698 	 0.4063 	 2.9714 	 	 0.6075 	 3.4123 	 0.3670
[2023/04/17 20:44:47] - 36 	 561.0 	 	 0.0100 	 4.4455 	 	 4.4834 	 0.4102 	 3.0252 	 	 0.6165 	 3.4547 	 0.3690
[2023/04/17 20:54:51] - 37 	 561.3 	 	 0.0100 	 4.4629 	 	 4.4959 	 0.4168 	 3.0552 	 	 0.6140 	 3.4852 	 0.3760
[2023/04/17 21:04:53] - 38 	 560.3 	 	 0.0100 	 4.4804 	 	 4.5088 	 0.4187 	 3.1187 	 	 0.6180 	 3.5215 	 0.3745
[2023/04/17 21:14:57] - 39 	 561.4 	 	 0.0100 	 4.4966 	 	 4.5205 	 0.4282 	 3.1643 	 	 0.6300 	 3.5691 	 0.3875
[2023/04/17 21:25:00] - 40 	 560.3 	 	 0.0010 	 4.5113 	 	 4.5306 	 0.4381 	 3.1882 	 	 0.6365 	 3.5879 	 0.4010
[2023/04/17 21:35:04] - 41 	 561.3 	 	 0.0010 	 4.5246 	 	 4.5404 	 0.4493 	 3.2347 	 	 0.6415 	 3.6282 	 0.4025
[2023/04/17 21:45:08] - 42 	 561.6 	 	 0.0010 	 4.5352 	 	 4.5486 	 0.4521 	 3.2887 	 	 0.6425 	 3.6722 	 0.4005
[2023/04/17 21:55:12] - 43 	 561.4 	 	 0.0010 	 4.5353 	 	 4.5484 	 0.4561 	 3.2791 	 	 0.6440 	 3.6615 	 0.4040
[2023/04/17 22:05:15] - 44 	 560.7 	 	 0.0010 	 4.5355 	 	 4.5484 	 0.4559 	 3.3039 	 	 0.6410 	 3.6772 	 0.4070
[2023/04/17 22:15:19] - 45 	 560.8 	 	 0.0010 	 4.5354 	 	 4.5482 	 0.4552 	 3.2897 	 	 0.6470 	 3.6717 	 0.4020
[2023/04/17 22:25:21] - 46 	 560.7 	 	 0.0010 	 4.5353 	 	 4.5481 	 0.4571 	 3.3048 	 	 0.6430 	 3.6793 	 0.3980
[2023/04/17 22:35:24] - 47 	 560.7 	 	 0.0010 	 4.5353 	 	 4.5480 	 0.4592 	 3.3004 	 	 0.6410 	 3.6759 	 0.4035
[2023/04/17 22:45:27] - 48 	 560.7 	 	 0.0010 	 4.5355 	 	 4.5481 	 0.4566 	 3.2964 	 	 0.6430 	 3.6745 	 0.4015
[2023/04/17 22:55:31] - 49 	 560.7 	 	 0.0010 	 4.5354 	 	 4.5479 	 0.4581 	 3.2956 	 	 0.6430 	 3.6743 	 0.4020
