[2023/04/05 05:36:13] - Namespace(alpha=8, batch_m=0.75, batch_size=128, data_dir='../data', delta_init='random', epochs=110, epsilon=8, inner_gamma=0.05, lamda=0.05, log='cifar100.log', lr_max=0.1, lr_min=0.0, lr_schedule='multistep', milestone1=100, milestone2=105, model='ResNet18', momentum=0.9, out_dir='TDAT', outer_gamma=0.05, save_epoch=100, seed=0, weight_decay=0.0005)
[2023/04/05 05:36:15] - Epoch 	 Seconds 	 LR 	 Inner Loss 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 PGD Loss 	 PGD Acc
[2023/04/05 06:34:52] - 37 	 57.2 	 	 0.1000 	 3.8801 	 	 4.0912 	 0.3413 	 2.7418 	 	 0.4725 	 3.0756 	 0.2346
[2023/04/05 06:36:25] - 38 	 57.5 	 	 0.1000 	 3.8991 	 	 4.1043 	 0.3426 	 2.7955 	 	 0.4581 	 3.1125 	 0.2293
[2023/04/05 06:37:57] - 39 	 57.0 	 	 0.1000 	 3.9187 	 	 4.1192 	 0.3423 	 2.7659 	 	 0.4717 	 3.0927 	 0.2402
[2023/04/05 06:39:28] - 40 	 56.8 	 	 0.1000 	 3.9359 	 	 4.1309 	 0.3460 	 2.8126 	 	 0.4534 	 3.1335 	 0.2270
[2023/04/05 06:41:00] - 41 	 56.9 	 	 0.1000 	 3.9531 	 	 4.1429 	 0.3475 	 2.7715 	 	 0.4802 	 3.1038 	 0.2458
[2023/04/05 06:42:32] - 42 	 57.3 	 	 0.1000 	 3.9716 	 	 4.1559 	 0.3490 	 2.8218 	 	 0.4603 	 3.1438 	 0.2215
[2023/04/05 06:44:04] - 43 	 57.3 	 	 0.1000 	 3.9902 	 	 4.1691 	 0.3499 	 2.8228 	 	 0.4724 	 3.1532 	 0.2313
[2023/04/05 06:45:37] - 44 	 57.0 	 	 0.1000 	 4.0056 	 	 4.1805 	 0.3513 	 2.8959 	 	 0.4621 	 3.2371 	 0.2189
[2023/04/05 06:47:09] - 45 	 57.5 	 	 0.1000 	 4.0228 	 	 4.1919 	 0.3528 	 2.7951 	 	 0.4913 	 3.1421 	 0.2482
[2023/04/05 06:48:43] - 46 	 57.9 	 	 0.1000 	 4.0407 	 	 4.2044 	 0.3506 	 2.8478 	 	 0.4775 	 3.1826 	 0.2363
[2023/04/05 06:50:16] - 47 	 57.8 	 	 0.1000 	 4.0554 	 	 4.2147 	 0.3527 	 2.8591 	 	 0.4677 	 3.1791 	 0.2356
[2023/04/05 06:51:48] - 48 	 56.9 	 	 0.1000 	 4.0737 	 	 4.2282 	 0.3521 	 2.8649 	 	 0.4852 	 3.1987 	 0.2391
[2023/04/05 06:53:20] - 49 	 57.3 	 	 0.1000 	 4.0890 	 	 4.2385 	 0.3531 	 2.8756 	 	 0.4817 	 3.2233 	 0.2363
[2023/04/05 06:54:53] - 50 	 57.6 	 	 0.1000 	 4.1041 	 	 4.2494 	 0.3568 	 2.8738 	 	 0.4852 	 3.2166 	 0.2446
[2023/04/05 06:56:26] - 51 	 57.5 	 	 0.1000 	 4.1199 	 	 4.2602 	 0.3578 	 2.8909 	 	 0.4721 	 3.2377 	 0.2366
[2023/04/05 06:57:58] - 52 	 57.0 	 	 0.1000 	 4.1358 	 	 4.2719 	 0.3527 	 2.9434 	 	 0.4674 	 3.2674 	 0.2347
[2023/04/05 06:59:31] - 53 	 57.7 	 	 0.1000 	 4.1506 	 	 4.2820 	 0.3567 	 2.9959 	 	 0.4658 	 3.3100 	 0.2336
[2023/04/05 07:01:04] - 54 	 57.7 	 	 0.1000 	 4.1652 	 	 4.2922 	 0.3588 	 2.9638 	 	 0.4734 	 3.2938 	 0.2343
[2023/04/05 07:02:37] - 55 	 57.6 	 	 0.1000 	 4.1789 	 	 4.3019 	 0.3571 	 2.9244 	 	 0.4920 	 3.2626 	 0.2558
[2023/04/05 07:04:09] - 56 	 57.7 	 	 0.1000 	 4.1915 	 	 4.3103 	 0.3638 	 2.9379 	 	 0.4876 	 3.2726 	 0.2449
[2023/04/05 07:05:41] - 57 	 56.8 	 	 0.1000 	 4.2059 	 	 4.3206 	 0.3617 	 3.0071 	 	 0.4696 	 3.3269 	 0.2344
[2023/04/05 07:07:13] - 58 	 57.2 	 	 0.1000 	 4.2198 	 	 4.3305 	 0.3611 	 3.0329 	 	 0.4813 	 3.3559 	 0.2463
[2023/04/05 07:08:46] - 59 	 57.4 	 	 0.1000 	 4.2336 	 	 4.3405 	 0.3605 	 2.9960 	 	 0.4887 	 3.3357 	 0.2457
[2023/04/05 07:10:18] - 60 	 57.2 	 	 0.1000 	 4.2467 	 	 4.3495 	 0.3613 	 3.0672 	 	 0.4814 	 3.3871 	 0.2437
[2023/04/05 07:11:50] - 61 	 56.8 	 	 0.1000 	 4.2595 	 	 4.3589 	 0.3629 	 3.0055 	 	 0.4901 	 3.3468 	 0.2445
[2023/04/05 07:13:22] - 62 	 56.8 	 	 0.1000 	 4.2719 	 	 4.3670 	 0.3622 	 3.0634 	 	 0.4821 	 3.3967 	 0.2371
[2023/04/05 07:14:55] - 63 	 57.6 	 	 0.1000 	 4.2830 	 	 4.3747 	 0.3654 	 3.1164 	 	 0.4834 	 3.4289 	 0.2441
[2023/04/05 07:16:27] - 64 	 57.2 	 	 0.1000 	 4.2957 	 	 4.3839 	 0.3652 	 3.0924 	 	 0.4737 	 3.4136 	 0.2385
[2023/04/05 07:17:59] - 65 	 57.3 	 	 0.1000 	 4.3081 	 	 4.3927 	 0.3641 	 3.1561 	 	 0.4758 	 3.4643 	 0.2409
[2023/04/05 07:19:31] - 66 	 57.0 	 	 0.1000 	 4.3196 	 	 4.4009 	 0.3661 	 3.1456 	 	 0.4710 	 3.4611 	 0.2294
[2023/04/05 07:21:03] - 67 	 57.1 	 	 0.1000 	 4.3308 	 	 4.4087 	 0.3644 	 3.1680 	 	 0.4836 	 3.4873 	 0.2529
[2023/04/05 07:22:35] - 68 	 57.0 	 	 0.1000 	 4.3417 	 	 4.4160 	 0.3676 	 3.1792 	 	 0.4760 	 3.4924 	 0.2359
[2023/04/05 07:24:07] - 69 	 57.5 	 	 0.1000 	 4.3533 	 	 4.4243 	 0.3659 	 3.1633 	 	 0.4945 	 3.4876 	 0.2542
[2023/04/05 07:25:39] - 70 	 57.2 	 	 0.1000 	 4.3635 	 	 4.4314 	 0.3648 	 3.2064 	 	 0.4881 	 3.5192 	 0.2501
[2023/04/05 07:27:12] - 71 	 57.2 	 	 0.1000 	 4.3739 	 	 4.4387 	 0.3667 	 3.2267 	 	 0.4777 	 3.5426 	 0.2469
[2023/04/05 07:28:44] - 72 	 57.3 	 	 0.1000 	 4.3840 	 	 4.4459 	 0.3710 	 3.3204 	 	 0.4748 	 3.6084 	 0.2406
[2023/04/05 07:30:16] - 73 	 57.1 	 	 0.1000 	 4.3944 	 	 4.4534 	 0.3687 	 3.2620 	 	 0.4775 	 3.5763 	 0.2363
[2023/04/05 07:31:48] - 74 	 56.9 	 	 0.1000 	 4.4040 	 	 4.4598 	 0.3708 	 3.2615 	 	 0.4854 	 3.5721 	 0.2472
[2023/04/05 07:33:21] - 75 	 57.3 	 	 0.1000 	 4.4137 	 	 4.4668 	 0.3702 	 3.3273 	 	 0.4765 	 3.6240 	 0.2471
[2023/04/05 07:34:53] - 76 	 57.6 	 	 0.1000 	 4.4239 	 	 4.4739 	 0.3696 	 3.3195 	 	 0.4811 	 3.6233 	 0.2515
[2023/04/05 07:36:26] - 77 	 57.3 	 	 0.1000 	 4.4322 	 	 4.4797 	 0.3718 	 3.3379 	 	 0.4914 	 3.6387 	 0.2569
[2023/04/05 07:37:57] - 78 	 56.9 	 	 0.1000 	 4.4417 	 	 4.4862 	 0.3708 	 3.3425 	 	 0.4869 	 3.6398 	 0.2520
[2023/04/05 07:39:30] - 79 	 57.4 	 	 0.1000 	 4.4505 	 	 4.4924 	 0.3731 	 3.3892 	 	 0.4685 	 3.6774 	 0.2374
[2023/04/05 07:41:02] - 80 	 57.0 	 	 0.1000 	 4.4590 	 	 4.4985 	 0.3734 	 3.3909 	 	 0.4817 	 3.6820 	 0.2480
[2023/04/05 07:42:34] - 81 	 57.3 	 	 0.1000 	 4.4679 	 	 4.5047 	 0.3732 	 3.3899 	 	 0.4922 	 3.6898 	 0.2557
[2023/04/05 07:44:06] - 82 	 57.2 	 	 0.1000 	 4.4756 	 	 4.5098 	 0.3753 	 3.4331 	 	 0.4826 	 3.7210 	 0.2465
[2023/04/05 07:45:38] - 83 	 56.8 	 	 0.1000 	 4.4838 	 	 4.5157 	 0.3757 	 3.4483 	 	 0.4879 	 3.7271 	 0.2605
[2023/04/05 07:47:10] - 84 	 57.3 	 	 0.1000 	 4.4914 	 	 4.5211 	 0.3763 	 3.4613 	 	 0.4798 	 3.7451 	 0.2501
[2023/04/05 07:48:43] - 85 	 57.1 	 	 0.1000 	 4.4992 	 	 4.5264 	 0.3751 	 3.4801 	 	 0.4892 	 3.7543 	 0.2574
[2023/04/05 07:50:15] - 86 	 56.9 	 	 0.1000 	 4.5063 	 	 4.5315 	 0.3783 	 3.5761 	 	 0.4643 	 3.8253 	 0.2392
[2023/04/05 07:51:46] - 87 	 56.7 	 	 0.1000 	 4.5138 	 	 4.5367 	 0.3761 	 3.5396 	 	 0.4812 	 3.7974 	 0.2568
[2023/04/05 07:53:19] - 88 	 57.3 	 	 0.1000 	 4.5207 	 	 4.5416 	 0.3787 	 3.5785 	 	 0.4952 	 3.8325 	 0.2642
[2023/04/05 07:54:51] - 89 	 57.5 	 	 0.1000 	 4.5274 	 	 4.5463 	 0.3807 	 3.6524 	 	 0.4767 	 3.8932 	 0.2571
[2023/04/05 07:56:24] - 90 	 57.4 	 	 0.1000 	 4.5340 	 	 4.5509 	 0.3789 	 3.6439 	 	 0.4751 	 3.8814 	 0.2531
[2023/04/05 07:57:56] - 91 	 57.5 	 	 0.1000 	 4.5402 	 	 4.5551 	 0.3833 	 3.6266 	 	 0.4937 	 3.8859 	 0.2586
[2023/04/05 07:59:28] - 92 	 56.6 	 	 0.1000 	 4.5463 	 	 4.5595 	 0.3833 	 3.6794 	 	 0.4954 	 3.9215 	 0.2665
[2023/04/05 08:01:00] - 93 	 57.0 	 	 0.1000 	 4.5522 	 	 4.5637 	 0.3840 	 3.7522 	 	 0.4791 	 3.9732 	 0.2550
[2023/04/05 08:02:32] - 94 	 57.1 	 	 0.1000 	 4.5578 	 	 4.5677 	 0.3840 	 3.7840 	 	 0.4884 	 4.0014 	 0.2579
[2023/04/05 08:04:03] - 95 	 56.8 	 	 0.1000 	 4.5631 	 	 4.5714 	 0.3870 	 3.7853 	 	 0.4838 	 4.0081 	 0.2572
[2023/04/05 08:05:35] - 96 	 56.8 	 	 0.1000 	 4.5682 	 	 4.5750 	 0.3905 	 3.8636 	 	 0.4866 	 4.0592 	 0.2615
[2023/04/05 08:07:07] - 97 	 57.0 	 	 0.1000 	 4.5730 	 	 4.5785 	 0.3929 	 3.9039 	 	 0.4783 	 4.0881 	 0.2600
[2023/04/05 08:08:39] - 98 	 57.0 	 	 0.1000 	 4.5777 	 	 4.5819 	 0.3949 	 3.9144 	 	 0.4857 	 4.0983 	 0.2593
[2023/04/05 08:10:11] - 99 	 57.1 	 	 0.1000 	 4.5819 	 	 4.5849 	 0.4005 	 3.9584 	 	 0.4842 	 4.1319 	 0.2647
[2023/04/05 08:11:42] - 100 	 56.9 	 	 0.0100 	 4.5846 	 	 4.5859 	 0.4398 	 3.9030 	 	 0.5557 	 4.0995 	 0.3296
[2023/04/05 08:13:15] - 101 	 57.1 	 	 0.0100 	 4.5863 	 	 4.5864 	 0.4836 	 3.9297 	 	 0.5623 	 4.1208 	 0.3340
[2023/04/05 08:14:47] - 102 	 57.2 	 	 0.0100 	 4.5860 	 	 4.5860 	 0.4951 	 3.9309 	 	 0.5667 	 4.1242 	 0.3368
[2023/04/05 08:16:20] - 103 	 57.4 	 	 0.0100 	 4.5858 	 	 4.5857 	 0.5019 	 3.9228 	 	 0.5704 	 4.1200 	 0.3380
[2023/04/05 08:17:52] - 104 	 56.9 	 	 0.0100 	 4.5856 	 	 4.5854 	 0.5086 	 3.9109 	 	 0.5688 	 4.1106 	 0.3374
[2023/04/05 08:19:24] - 105 	 56.8 	 	 0.0010 	 4.5854 	 	 4.5851 	 0.5136 	 3.9160 	 	 0.5730 	 4.1161 	 0.3385
[2023/04/05 08:20:56] - 106 	 56.9 	 	 0.0010 	 4.5852 	 	 4.5849 	 0.5209 	 3.9123 	 	 0.5717 	 4.1145 	 0.3376
[2023/04/05 08:22:29] - 107 	 57.3 	 	 0.0010 	 4.5852 	 	 4.5848 	 0.5223 	 3.9148 	 	 0.5754 	 4.1159 	 0.3369
[2023/04/05 08:24:01] - 108 	 57.1 	 	 0.0010 	 4.5852 	 	 4.5848 	 0.5220 	 3.9118 	 	 0.5723 	 4.1142 	 0.3369
[2023/04/05 08:25:34] - 109 	 57.2 	 	 0.0010 	 4.5851 	 	 4.5847 	 0.5223 	 3.9106 	 	 0.5732 	 4.1127 	 0.3355
